14.9072,4.4759,7.3496
4.7072,0.9681,3.6671
4.7070,0.9675,6.2515
8.6182,2.2004,6.5098
4.1084,0.7829,4.8843
11.0969,3.0551,6.5122
3.6108,0.6106,3.4724
11.4470,3.1825,4.8038
5.2039,0.7473,4.8771
10.1969,2.7392,5.4795
4.9021,0.7155,4.7903
7.3428,1.7835,5.1092
7.3433,1.7844,7.3897
4.2105,0.8145,5.2268
7.2264,1.7466,6.1579
3.5738,0.5826,5.1537
13.0044,3.7494,4.0319
4.2743,0.6440,3.2604
12.1730,3.4622,4.4554
4.7851,0.7035,4.1862
7.6790,1.8897,5.0080
3.5633,0.5788,4.8129
3.5633,0.5787,7.9157
14.2361,4.2191,3.6111
5.9104,0.8148,5.9309
9.1715,2.3896,5.8658
4.0741,0.6212,4.3376
14.7858,4.4372,4.2964
5.2529,0.7551,4.8353
9.5059,2.5032,5.1842
4.2185,0.6428,4.3130
6.8611,1.6142,5.0432
6.8613,1.6147,6.7862
3.5769,0.5953,5.1455
7.8789,1.9492,5.2385
3.5578,0.5980,4.6708
7.4473,1.8165,5.3879
5.7601,1.2826,6.2037
4.2337,0.8465,5.4924
6.2157,1.4530,5.8046
3.3676,0.6259,4.7256
8.5548,2.2238,5.1589
8.5550,2.2241,9.7466
3.4916,0.5604,3.4164
8.1931,2.0736,4.4116
4.5746,0.9726,5.1446
4.3492,0.9196,5.2104
4.7676,1.0780,4.6069
2.9351,0.6292,3.1088
1.7369,0.3356,1.6861
0.4576,0.1306,0.6136
0.4716,0.1184,0.5650
0.4717,0.1190,0.6432
0.4456,0.1181,0.6218
0.4311,0.0963,0.5975
0.3461,0.1048,0.6632
0.3558,0.1085,0.6912
0.4867,0.0983,0.6910
0.3651,0.1042,0.7026
0.3679,0.1030,0.6863
0.3695,0.1000,0.6823
0.3774,0.0980,0.6983
0.3775,0.0979,0.7182
0.3501,0.1041,0.7045
0.3572,0.1007,0.6923
0.3641,0.0996,0.6948
0.3494,0.1059,0.7035
0.4380,0.0976,0.6842
0.3513,0.1033,0.7016
0.3490,0.1079,0.6994
0.4489,0.0971,0.6716
0.3496,0.1094,0.6863
0.3496,0.1095,0.7012
0.4442,0.0974,0.6425
0.3502,0.1017,0.6971
0.3541,0.1001,0.6941
0.3632,0.0974,0.6985
0.3489,0.0997,0.7079
0.3812,0.0958,0.7149
0.3435,0.1032,0.7126
0.3642,0.0969,0.6975
0.3440,0.1013,0.7090
0.3440,0.1014,0.7038
0.3880,0.0947,0.6977
0.3445,0.1072,0.7120
0.4171,0.0945,0.6864
0.3400,0.1031,0.7074
0.3433,0.0994,0.6981
0.3391,0.1057,0.7144
0.3653,0.0958,0.6764
0.3362,0.1016,0.7100
0.3690,0.0950,0.7018
0.3690,0.0950,0.7397
0.3390,0.1057,0.7190
0.4155,0.0947,0.7037
0.3461,0.0982,0.7302
0.3375,0.1005,0.7142
0.3367,0.1002,0.7087
