0.8684,0.4221,0.6958
0.6563,0.4305,0.6623
0.6564,0.4306,0.8242
0.8068,0.4215,0.8750
0.6304,0.4538,0.8541
0.8359,0.4215,0.8724
0.6534,0.4309,0.8593
0.6721,0.4280,0.8929
0.6956,0.4255,0.8987
0.6717,0.4279,0.8960
0.7023,0.4249,0.8998
0.6514,0.4309,0.8939
0.6515,0.4309,0.9064
0.7375,0.4228,0.9020
0.6269,0.4373,0.8863
0.7598,0.4220,0.8979
0.6229,0.4388,0.8792
0.7912,0.4213,0.8939
0.6166,0.4443,0.8675
0.7725,0.4216,0.8892
0.6382,0.4332,0.8749
0.7079,0.4243,0.8970
0.7079,0.4243,0.8940
0.6374,0.4332,0.8873
0.7291,0.4230,0.8994
0.6296,0.4352,0.8862
0.7573,0.4219,0.8975
0.6229,0.4373,0.8775
0.7526,0.4220,0.8953
0.6191,0.4388,0.8789
0.7804,0.4213,0.8928
0.6136,0.4424,0.8697
0.6137,0.4425,0.9308
0.9442,0.4241,0.8720
0.6486,0.4675,0.8178
0.8774,0.4217,0.8388
0.6170,0.4397,0.8307
0.7269,0.4231,0.8837
0.6566,0.4294,0.8823
0.6838,0.4261,0.8953
0.6544,0.4296,0.8945
0.6780,0.4267,0.8996
0.6780,0.4266,0.8966
0.6892,0.4256,0.8958
0.6547,0.4295,0.8927
0.6874,0.4257,0.8984
0.6649,0.4281,0.8943
0.6909,0.4254,0.8968
0.6539,0.4295,0.8926
0.6820,0.4262,0.8984
0.6617,0.4284,0.8951
0.9475,0.4258,0.9207
0.9442,0.4241,0.7118
0.9442,0.4241,0.7118
0.9475,0.4258,0.9239
0.9442,0.4241,0.7118
0.9442,0.4241,0.7118
0.9475,0.4258,0.9239
