,0,1,2,3,4,5,6,7,8,9
51,-0.3196816,-0.35750085,-0.47649157,-0.51760256,-0.5587123,-0.5998234,-0.6409337,-0.7642656,-0.80537647,-0.8464871
52,-0.3168147,-0.3546337,-0.47336492,-0.5144757,-0.5555865,-0.5966972,-0.6378081,-0.76114005,-0.8022503,-0.8433604
53,-0.31395054,-0.35176942,-0.47024253,-0.51135284,-0.5524635,-0.5935737,-0.6346843,-0.75801694,-0.79912734,-0.84023726
54,-0.31108892,-0.34890753,-0.46712252,-0.50823236,-0.5493437,-0.5904538,-0.631565,-0.7548963,-0.7960069,-0.8371175
55,-0.30823085,-0.34605116,-0.46400756,-0.5051181,-0.5462283,-0.58734006,-0.6284495,-0.75178164,-0.79289275,-0.83400303
56,-0.30537656,-0.34319675,-0.46089584,-0.5020062,-0.5431172,-0.5842275,-0.6253383,-0.7486687,-0.78978056,-0.8308916
57,-0.30252734,-0.3403466,-0.45778838,-0.49889857,-0.54000986,-0.5811199,-0.6222303,-0.74556273,-0.7866736,-0.8277832
58,-0.29968065,-0.33749923,-0.45468438,-0.4957951,-0.5369061,-0.57801616,-0.6191268,-0.7424599,-0.7835693,-0.8246802
59,-0.29683664,-0.33465707,-0.45158482,-0.49269494,-0.53380567,-0.57491636,-0.616027,-0.73935866,-0.7804694,-0.82157916
60,-0.29399663,-0.33181614,-0.44848815,-0.48959818,-0.5307092,-0.57181937,-0.612931,-0.73626214,-0.7773731,-0.81848353
61,-0.29116094,-0.32898065,-0.4453963,-0.48650685,-0.5276178,-0.56872845,-0.6098388,-0.73316985,-0.7742812,-0.81539184
62,-0.2883273,-0.3261473,-0.44230658,-0.4834173,-0.5245283,-0.5656388,-0.60674906,-0.7300809,-0.7711916,-0.81230295
63,-0.2854979,-0.3233172,-0.43922266,-0.48033205,-0.5214438,-0.5625541,-0.6036651,-0.72699624,-0.7681072,-0.8092175
64,-0.28267255,-0.32049167,-0.436194,-0.47725192,-0.51836234,-0.55947345,-0.60058403,-0.72391546,-0.7650262,-0.8061373
65,-0.27985084,-0.31767046,-0.43319616,-0.47417602,-0.5152863,-0.55639666,-0.5975084,-0.72084004,-0.7619507,-0.8030608
66,-0.27703193,-0.31485057,-0.43020052,-0.47110203,-0.51221305,-0.5533226,-0.5944349,-0.71776575,-0.7588757,-0.79998654
67,-0.27421683,-0.31203628,-0.4272089,-0.46803302,-0.50914395,-0.5502538,-0.591365,-0.71469665,-0.755808,-0.79691726
68,-0.27140453,-0.30922338,-0.4242206,-0.4649662,-0.50607723,-0.5471882,-0.5882984,-0.7116308,-0.75274086,-0.7938515
69,-0.26862866,-0.30641535,-0.42123654,-0.46190393,-0.5030148,-0.544126,-0.58523643,-0.70856786,-0.7496785,-0.7907893
70,-0.26587823,-0.3036106,-0.41825584,-0.45884597,-0.4999569,-0.5410683,-0.58217776,-0.7055101,-0.746621,-0.7877316
71,-0.26313108,-0.30080816,-0.41527852,-0.45579138,-0.49690202,-0.5380124,-0.57912374,-0.70245486,-0.74356616,-0.7846756
72,-0.26038706,-0.2980093,-0.4123053,-0.45274058,-0.49385038,-0.53496146,-0.5760723,-0.69940436,-0.74051505,-0.7816249
73,-0.25764647,-0.29521468,-0.40933564,-0.44969338,-0.4908035,-0.5319138,-0.573025,-0.696356,-0.73746735,-0.7785781
74,-0.25491023,-0.2924232,-0.4063695,-0.4466502,-0.4877608,-0.52887195,-0.5699818,-0.69331384,-0.7344248,-0.7755355
75,-0.25217554,-0.2896353,-0.40340596,-0.44361046,-0.48472053,-0.5258308,-0.5669419,-0.6902733,-0.7313843,-0.77249473
76,-0.24944511,-0.2868501,-0.4004477,-0.44061646,-0.48168555,-0.52279586,-0.5639069,-0.6872379,-0.7283487,-0.76945895
77,-0.2467178,-0.2840681,-0.39752737,-0.43766052,-0.47865137,-0.5197623,-0.56087357,-0.68420434,-0.7253157,-0.76642627
78,-0.2439942,-0.2812911,-0.39474946,-0.43470886,-0.4756231,-0.5167337,-0.5578453,-0.6811763,-0.7222868,-0.763398
79,-0.2412742,-0.278517,-0.39197406,-0.43176052,-0.47259814,-0.51371,-0.5548198,-0.67815113,-0.71926194,-0.76037323
80,-0.2385565,-0.27574563,-0.3892032,-0.42881662,-0.46957755,-0.5106878,-0.551799,-0.67513025,-0.7162413,-0.75735146
81,-0.23584163,-0.2730208,-0.38643506,-0.4258741,-0.46655893,-0.50766927,-0.54878014,-0.67211205,-0.7132227,-0.7543332
82,-0.23313113,-0.2703107,-0.3836708,-0.42293695,-0.46354452,-0.5046553,-0.54576725,-0.6690975,-0.7102085,-0.75131875
83,-0.23042382,-0.26760328,-0.38090923,-0.4200028,-0.4605333,-0.5016451,-0.5427549,-0.6660884,-0.7071974,-0.74830866
84,-0.22771956,-0.26489827,-0.37815076,-0.41707194,-0.4575269,-0.49863753,-0.5397491,-0.6630804,-0.7041906,-0.7453011
85,-0.22501789,-0.2621981,-0.3753967,-0.41414458,-0.45452404,-0.49563473,-0.5367458,-0.6600765,-0.701188,-0.7422984
86,-0.22232038,-0.25950015,-0.37264532,-0.41122115,-0.45152485,-0.49263498,-0.53374535,-0.65707695,-0.69818825,-0.73929834
87,-0.21962556,-0.25680488,-0.36989674,-0.40830147,-0.44852835,-0.4896387,-0.5307496,-0.6540804,-0.69519126,-0.7363028
88,-0.21693486,-0.25411412,-0.36715227,-0.40538406,-0.4455533,-0.48664618,-0.52775705,-0.65108895,-0.6922006,-0.7333096
89,-0.21424608,-0.2514261,-0.36441088,-0.40247256,-0.4426397,-0.48365745,-0.5247684,-0.6481002,-0.68920976,-0.7303202
90,-0.21156186,-0.24874064,-0.36167237,-0.39956248,-0.4397305,-0.48067227,-0.5217829,-0.6451152,-0.6862259,-0.7273358
91,-0.20887984,-0.24605916,-0.35893685,-0.3967575,-0.43682468,-0.47769067,-0.51880074,-0.6421329,-0.68324316,-0.7243539
92,-0.20620075,-0.24337988,-0.356205,-0.39402443,-0.43392006,-0.47471055,-0.5158211,-0.63915306,-0.6802631,-0.7213747
93,-0.20352516,-0.24070509,-0.35347688,-0.39129528,-0.43102258,-0.47173542,-0.5128467,-0.6361785,-0.6772894,-0.7184003
94,-0.20085298,-0.23803237,-0.35075223,-0.3885707,-0.42812577,-0.46876526,-0.5098761,-0.6332074,-0.6743187,-0.71542835
95,-0.19818471,-0.23536402,-0.34803036,-0.38584918,-0.42523414,-0.4657973,-0.5069084,-0.6302403,-0.6713511,-0.7124615
96,-0.19551821,-0.23269771,-0.34531015,-0.38312957,-0.42234445,-0.462833,-0.50394315,-0.62727404,-0.6683862,-0.7094961
97,-0.1928554,-0.23003489,-0.3425953,-0.3804143,-0.4194598,-0.45987254,-0.5009829,-0.6243151,-0.66542566,-0.7065364
98,-0.19019543,-0.22737479,-0.33988222,-0.37770194,-0.41657665,-0.4569145,-0.4980247,-0.621357,-0.66246736,-0.70357877
99,-0.18753931,-0.22471917,-0.33717367,-0.37499312,-0.4136992,-0.45396143,-0.49507257,-0.61840403,-0.6595144,-0.7006248
100,-0.18488593,-0.22206543,-0.3344677,-0.37228602,-0.4108224,-0.45101073,-0.49212128,-0.6154534,-0.6565635,-0.69767416
