9.2934,3.4057,6.9889
4.3355,0.9157,2.3120
4.3355,0.9162,3.8951
1.8600,0.6662,1.6537
1.8466,0.4794,1.7186
1.3399,0.4703,1.4243
0.8741,0.3063,1.1191
0.5865,0.3294,0.7760
0.5686,0.2830,0.7824
0.5269,0.2293,0.7003
0.5573,0.2190,0.7012
0.4601,0.2024,0.6652
0.4607,0.2025,0.6827
0.4619,0.2131,0.6523
0.4501,0.2104,0.6505
0.4452,0.1938,0.6096
0.4645,0.2287,0.6178
0.4032,0.1917,0.5564
0.4766,0.2135,0.6005
0.4995,0.2034,0.5608
0.4396,0.2134,0.5250
0.3957,0.1825,0.5317
0.3958,0.1826,0.5562
0.3803,0.1784,0.5678
0.4141,0.1937,0.5841
0.3832,0.1811,0.5662
0.4032,0.1923,0.5737
0.4085,0.1795,0.5913
0.5031,0.2234,0.6408
0.4528,0.2291,0.5456
0.4485,0.2111,0.5392
0.4164,0.2136,0.5514
0.4136,0.2126,0.5553
0.4000,0.1888,0.5534
0.3974,0.1968,0.5767
0.4115,0.2070,0.5645
0.4104,0.1978,0.5513
0.4392,0.2229,0.5601
0.3857,0.1895,0.5181
0.3888,0.1852,0.5491
0.4716,0.2192,0.5514
0.3834,0.1930,0.5139
0.3866,0.1951,0.5277
0.3943,0.1927,0.5348
0.3728,0.1867,0.5302
0.3738,0.1860,0.5412
0.4096,0.2008,0.5323
0.3701,0.1852,0.5096
0.3613,0.1771,0.5169
0.3904,0.1883,0.5276
0.3930,0.1958,0.5184
0.3490,0.1704,0.4904
0.3514,0.1709,0.5216
0.4172,0.2039,0.5205
0.1834,0.1386,0.2354
0.3031,0.1272,0.2805
0.1455,0.0924,0.2177
0.1583,0.0872,0.2429
0.1380,0.0902,0.2471
0.1544,0.0833,0.2602
0.2081,0.0966,0.2925
0.1822,0.0994,0.2344
0.1837,0.0996,0.2680
0.2426,0.0812,0.2376
0.1386,0.0783,0.2160
0.2027,0.1038,0.2386
0.1496,0.0733,0.2082
0.1413,0.0781,0.2132
0.1344,0.0778,0.2110
0.1370,0.0754,0.2174
0.2144,0.0901,0.2294
0.1377,0.0801,0.1994
0.1416,0.0831,0.2167
0.1485,0.0821,0.2146
0.1953,0.0819,0.2113
0.1370,0.0747,0.1990
0.1443,0.0804,0.2036
0.1404,0.0747,0.2015
0.1347,0.0753,0.2008
0.1530,0.0718,0.2093
0.1439,0.0712,0.2067
0.1453,0.0809,0.2046
0.1416,0.0793,0.2071
0.1552,0.0708,0.2068
0.1502,0.0705,0.2033
0.2142,0.0770,0.2327
0.1373,0.0753,0.1888
0.1375,0.0753,0.1951
0.1411,0.0721,0.2032
0.1492,0.0710,0.2041
0.1387,0.0704,0.2031
0.1469,0.0775,0.2057
0.1494,0.0794,0.2141
0.1495,0.0698,0.1983
0.2117,0.0702,0.2184
0.1423,0.0753,0.1937
0.1380,0.0759,0.1958
0.1600,0.0840,0.2209
0.1510,0.0674,0.1933
0.1452,0.0731,0.1909
0.1423,0.0697,0.1973
0.1320,0.0717,0.1935
0.1317,0.0719,0.1967
0.1328,0.0691,0.1991
0.1333,0.0702,0.2030
0.1320,0.0693,0.1980
0.1371,0.0737,0.1990
0.1334,0.0682,0.1977
0.1324,0.0695,0.1992
0.1793,0.0811,0.2133
0.1769,0.0641,0.1983
0.1366,0.0721,0.1914
0.1357,0.0719,0.1952
0.1468,0.0754,0.1972
