,0,1,2,3,4,5,6
64,0.97354907,0.9731618,0.97277486,0.97238773,0.97122675,0.9708409,0.9704528
65,0.977206,0.9768187,0.9764319,0.9760454,0.9748849,0.9744976,0.9741102
66,0.9808598,0.9804725,0.9800867,0.9797003,0.97853994,0.97815216,0.9777649
67,0.9845085,0.9841222,0.9837352,0.98334855,0.982188,0.9818011,0.9814149
68,0.98815453,0.9877682,0.9873814,0.98699427,0.9858336,0.9854459,0.9850595
69,0.99179506,0.9914076,0.99102056,0.99063486,0.989473,0.989086,0.98869985
70,0.9954318,0.9950428,0.99465644,0.99426955,0.9931101,0.99272245,0.9923354
71,0.9990624,0.9986748,0.9982873,0.9979019,0.99674124,0.9963537,0.9959662
72,1.0026886,1.0023029,1.0019157,1.0015283,1.0003684,0.99998146,0.99959445
73,1.0063125,1.005925,1.0055382,1.0051507,1.0039916,1.0036044,1.0032173
74,1.0099295,1.0095422,1.0091561,1.0087696,1.007608,1.0072218,1.0068346
75,1.0135442,1.0131572,1.0127708,1.0123833,1.0112232,1.0108365,1.0104494
76,1.0171525,1.0167663,1.0163797,1.0159923,1.0148314,1.0144455,1.0140575
77,1.020759,1.0203726,1.0199853,1.0195992,1.0184374,1.0180508,1.0176641
78,1.0243598,1.0239726,1.0235864,1.0231988,1.022038,1.0216517,1.0212636
79,1.0279553,1.0275682,1.0271819,1.0267957,1.0256336,1.025247,1.02486
80,1.0315474,1.0311607,1.0307734,1.0303869,1.0292258,1.0288398,1.0284526
81,1.0351366,1.0347489,1.0343627,1.0339758,1.032815,1.0324272,1.0320423
82,1.0387201,1.0383329,1.0379469,1.0375588,1.0363978,1.0360104,1.0356237
83,1.0422984,1.0419111,1.0415263,1.0411379,1.0399776,1.0395911,1.0392034
84,1.0458733,1.0454875,1.0451,1.0447124,1.0435529,1.0431652,1.0427775
85,1.0494442,1.0490556,1.0486703,1.0482831,1.0471231,1.0467365,1.0463485
86,1.0530101,1.0526233,1.0522368,1.0518488,1.0506892,1.050302,1.0499161
87,1.0565718,1.0561848,1.0557983,1.0554116,1.0542502,1.0538642,1.0534767
88,1.06013,1.0597421,1.0593557,1.0589699,1.0578079,1.0574219,1.0570343
89,1.0636835,1.0632958,1.0629094,1.0625229,1.0613612,1.0609745,1.0605876
90,1.0672327,1.0668452,1.0664572,1.0660707,1.0649116,1.0645238,1.0641363
91,1.0707766,1.0703887,1.0700033,1.0696162,1.0684553,1.0680697,1.0676823
92,1.0743196,1.0739331,1.073545,1.0731583,1.0719982,1.071611,1.0712237
93,1.0778558,1.077468,1.0770823,1.0766945,1.0755335,1.0751477,1.0747607
94,1.0813872,1.0809999,1.0806142,1.0802283,1.0790668,1.0786793,1.0782926
95,1.0849153,1.0845294,1.0841421,1.083755,1.0825937,1.0822085,1.0818212
96,1.0884411,1.0880532,1.0876665,1.0872805,1.0861195,1.0857323,1.0853457
97,1.0919598,1.0915729,1.0911858,1.0907986,1.0896381,1.0892519,1.0888658
98,1.0954763,1.0950892,1.0947021,1.0943155,1.0931547,1.0927677,1.0923823
99,1.0989872,1.0986005,1.0982134,1.0978265,1.0966656,1.0962783,1.0958914
100,1.1024956,1.1021087,1.1017213,1.1013337,1.1001749,1.0997871,1.0993994
