-0.9234,0.3836
-0.9231,0.3843
-0.9231,0.3843
-0.9217,0.3845
-0.9190,0.3844
-0.9168,0.3840
-0.9154,0.3838
-0.9134,0.3834
-0.9092,0.3830
-0.9058,0.3828
-0.9030,0.3826
-0.8990,0.3823
-0.8990,0.3823
-0.8958,0.3819
-0.8922,0.3814
-0.8885,0.3810
-0.8848,0.3806
-0.8808,0.3805
-0.8769,0.3801
-0.8733,0.3798
-0.8691,0.3796
-0.8653,0.3793
-0.8653,0.3793
-0.8635,0.3789
-0.8614,0.3786
-0.8581,0.3782
-0.8549,0.3779
-0.8496,0.3777
-0.8376,0.3772
-0.8324,0.3772
-0.8279,0.3771
-0.8252,0.3770
-0.8252,0.3770
-0.8192,0.3767
-0.8147,0.3766
-0.8124,0.3758
-0.8050,0.3757
-0.7983,0.3756
-0.7987,0.3757
-0.7978,0.3756
-0.7972,0.3755
-0.8007,0.3755
-0.8007,0.3755
-0.7985,0.3753
-0.7967,0.3752
-0.7940,0.3753
-0.7941,0.3753
-0.7950,0.3754
-0.7943,0.3752
-0.7955,0.3752
-0.7919,0.3751
-0.7806,0.3754
-0.7806,0.3754
-0.7796,0.3752
-0.7829,0.3749
-0.7824,0.3749
-0.7827,0.3750
-0.7811,0.3750
-0.7783,0.3751
-0.7781,0.3751
-0.7754,0.3751
-0.7752,0.3750
-0.7752,0.3750
-0.7740,0.3750
-0.7731,0.3751
-0.7715,0.3752
-0.7676,0.3751
-0.7601,0.3751
-0.7535,0.3751
-0.7566,0.3748
-0.7486,0.3749
-0.7458,0.3750
-0.7458,0.3750
-0.7445,0.3750
-0.7464,0.3750
-0.7455,0.3749
-0.7454,0.3748
-0.7436,0.3750
-0.7456,0.3751
-0.7444,0.3750
-0.7485,0.3750
-0.7490,0.3750
-0.7490,0.3750
-0.7422,0.3753
-0.7363,0.3753
-0.7348,0.3753
-0.7308,0.3753
-0.7299,0.3752
-0.7344,0.3752
-0.7347,0.3752
-0.7322,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7308,0.3751
-0.7290,0.3752
-0.7324,0.3752
-0.7379,0.3752
-0.7415,0.3751
-0.7382,0.3751
-0.7401,0.3750
-0.7454,0.3750
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
-0.7304,0.3752
