,0,1,2,3,4,5,6,7,8,9,10
76,0.9076356,0.9015445,0.89545083,0.87717295,0.8710792,0.86498636,0.8588925,0.85279876,0.8339438,0.8276475,0.82135445
77,0.9189386,0.9128439,0.9067541,0.8884727,0.882379,0.8762869,0.8701925,0.8640997,0.8455192,0.83922464,0.83292854
78,0.9302209,0.9241287,0.91803354,0.8997567,0.8936627,0.8875691,0.8814765,0.875385,0.8570819,0.8507841,0.84448916
79,0.9414902,0.93539727,0.9293061,0.9110273,0.9049317,0.89883953,0.8927485,0.8866549,0.86837494,0.86228174,0.8560353
80,0.9527483,0.9466542,0.9405595,0.92228466,0.9161883,0.9100943,0.904003,0.8979097,0.879633,0.8735359,0.8674436
81,0.96399236,0.9579006,0.95180815,0.93352985,0.9274361,0.9213412,0.915248,0.9091576,0.8908778,0.8847857,0.87869114
82,0.97508276,0.9691318,0.96303827,0.94475985,0.93866545,0.93257505,0.926478,0.92038655,0.90210855,0.89601475,0.8899238
83,0.98585474,0.97998464,0.9741162,0.95597607,0.9498819,0.9437908,0.937697,0.9316031,0.91332656,0.90723157,0.9011364
84,0.99661046,0.9907419,0.9848732,0.96717983,0.96108216,0.9549922,0.94890004,0.94280666,0.9245285,0.9184331,0.9123405
85,1.0073557,1.0014886,0.99561936,0.97801214,0.9721442,0.9661818,0.96008784,0.9539963,0.9357172,0.9296223,0.9235313
86,1.0180888,1.0122229,1.0063509,0.98874336,0.98287666,0.9770059,0.9711396,0.9651743,0.9468934,0.940801,0.93471
87,1.0288091,1.0229404,1.0170733,0.99946654,0.9935977,0.98772657,0.9818588,0.9759912,0.95805615,0.95196414,0.94587046
88,1.0395163,1.0336484,1.0277791,1.0101708,1.0043015,0.9984342,0.9925677,0.9866981,0.96909106,0.96311384,0.9570205
89,1.0502092,1.0443413,1.0384727,1.0208652,1.0149956,1.0091279,1.0032575,0.99739015,0.97978497,0.973912,0.96804625
90,1.060892,1.0550207,1.0491515,1.0315471,1.0256754,1.0198088,1.0139395,1.0080699,0.990464,0.9845947,0.9787289
91,1.0715587,1.0656887,1.0598197,1.0422113,1.0363454,1.0304785,1.0246073,1.0187409,1.0011342,0.9952623,0.9893948
92,1.0822178,1.0763485,1.0704796,1.0528742,1.0470031,1.0411357,1.0352675,1.0293996,1.0117943,1.0059243,1.0000541
93,1.0928594,1.0869906,1.081121,1.0635161,1.0576489,1.051779,1.0459079,1.0400405,1.0224345,1.0165666,1.0106977
94,1.1034896,1.0976216,1.0917526,1.0741438,1.0682768,1.0624075,1.0565404,1.0506709,1.0330635,1.0271968,1.021328
95,1.1141064,1.1082377,1.1023672,1.084764,1.0788927,1.0730233,1.0671588,1.0612882,1.0436811,1.037813,1.0319433
96,1.1247149,1.1188442,1.1129756,1.0953704,1.0895035,1.0836314,1.0777638,1.0718952,1.054291,1.0484192,1.0425521
97,1.1353061,1.1294372,1.1235662,1.1059625,1.100094,1.0942242,1.088354,1.0824877,1.0648823,1.0590134,1.0531425
98,1.145889,1.1400204,1.1341516,1.1165454,1.1106781,1.104808,1.0989391,1.0930684,1.0754617,1.0695974,1.0637271
99,1.1564537,1.150583,1.1447194,1.1271087,1.1212426,1.1153734,1.1095031,1.1036369,1.0860281,1.0801603,1.0742899
100,1.167011,1.161143,1.1552745,1.137669,1.1317993,1.1259302,1.1200614,1.1141931,1.0965853,1.0907166,1.0848486
