0.3027,0.1398,0.2103
0.1046,0.0685,0.0949
0.1042,0.0690,0.0988
0.0937,0.0651,0.0978
0.0897,0.0515,0.0871
0.0913,0.0461,0.0810
0.0950,0.0535,0.0959
0.0945,0.0463,0.0917
0.0962,0.0444,0.0887
0.0832,0.0427,0.0899
0.1389,0.0459,0.1148
0.1043,0.0444,0.1011
0.0965,0.0432,0.1071
0.1008,0.0460,0.0989
0.0873,0.0427,0.0972
0.0863,0.0494,0.1024
0.1197,0.0464,0.1212
0.1014,0.0427,0.1196
0.1656,0.0727,0.1430
0.0892,0.0447,0.0936
0.0981,0.0410,0.1024
0.0977,0.0501,0.1031
0.0950,0.0508,0.1063
0.0774,0.0387,0.0872
0.1496,0.0538,0.1437
0.0870,0.0425,0.0930
0.0812,0.0367,0.0971
0.1144,0.0590,0.1119
0.1047,0.0403,0.1101
0.0821,0.0410,0.0918
0.0731,0.0373,0.0894
0.0803,0.0381,0.0922
0.0813,0.0397,0.0941
0.1025,0.0394,0.1172
0.1212,0.0420,0.1430
0.1746,0.0676,0.1502
0.0913,0.0402,0.1080
0.0817,0.0443,0.0913
0.0882,0.0367,0.0935
0.0768,0.0412,0.0940
0.0963,0.0380,0.1078
0.0775,0.0361,0.0967
0.0784,0.0377,0.0981
0.0772,0.0392,0.0892
0.1101,0.0417,0.1270
0.0995,0.0486,0.0987
0.0715,0.0333,0.0860
0.0785,0.0430,0.0924
0.0721,0.0385,0.0898
0.0720,0.0386,0.0913
0.0949,0.0371,0.0976
0.0716,0.0390,0.0914
0.0716,0.0382,0.0930
0.0782,0.0363,0.0889
0.1081,0.0401,0.1209
0.0766,0.0374,0.1026
0.0869,0.0351,0.1123
0.0749,0.0351,0.0871
0.1128,0.0489,0.1055
0.0839,0.0367,0.0923
0.1860,0.0528,0.1862
0.0844,0.0361,0.1076
0.0891,0.0350,0.1165
0.0681,0.0315,0.0922
0.1406,0.0441,0.1722
0.0976,0.0465,0.0886
0.0903,0.0465,0.0915
0.0697,0.0361,0.0821
0.0856,0.0339,0.1016
0.1032,0.0464,0.1014
0.0971,0.0358,0.1091
0.0734,0.0388,0.0860
0.0741,0.0384,0.0888
0.0679,0.0330,0.0816
0.1274,0.0431,0.1386
0.0742,0.0360,0.0838
0.0716,0.0334,0.0828
0.1367,0.0426,0.1517
0.0642,0.0312,0.0777
0.0816,0.0330,0.1060
0.1112,0.0448,0.1024
0.1154,0.0380,0.1319
0.1098,0.0371,0.1365
0.0742,0.0369,0.0797
0.0661,0.0361,0.0821
0.1063,0.0361,0.1289
0.0651,0.0416,0.0843
0.0681,0.0314,0.0860
