,0,1,2,3,4,5,6,7,8
50,0.7266244,0.7255727,0.7252193,0.7248696,0.724519,0.7241683,0.72311723,0.72276455,0.7224154
51,0.73144686,0.730394,0.730044,0.7296925,0.7293408,0.72899014,0.72793925,0.727588,0.7272368
52,0.7362623,0.73520976,0.7348568,0.7345075,0.73415637,0.7338064,0.73275375,0.732404,0.73205096
53,0.74106985,0.74001825,0.7396679,0.739317,0.73896587,0.7386153,0.73756355,0.73721284,0.7368629
54,0.7458755,0.7448251,0.7444728,0.7441212,0.74377245,0.74342173,0.7423701,0.7420177,0.74166685
55,0.75067335,0.74962157,0.7492681,0.7489184,0.7485679,0.74821776,0.74716586,0.7468133,0.7464646
56,0.7554652,0.75441396,0.7540617,0.7537115,0.7533622,0.75301147,0.75195783,0.75160736,0.7512574
57,0.760249,0.75919896,0.75884825,0.7584984,0.7581471,0.7577957,0.7567447,0.756393,0.7560416
58,0.7650303,0.7639796,0.76362926,0.7632768,0.7629269,0.76257646,0.76152384,0.76117337,0.76082337
59,0.7698062,0.7687542,0.7684048,0.7680519,0.7677018,0.76735127,0.76629937,0.7659472,0.76559705
60,0.77457565,0.7735225,0.77317274,0.7728204,0.7724706,0.77212083,0.7710662,0.77071804,0.77036595
61,0.7793367,0.7782849,0.7779329,0.7775825,0.7772325,0.77688,0.7758287,0.7754783,0.7751294
62,0.7840937,0.7830436,0.78269184,0.78234214,0.78199095,0.7816409,0.78058755,0.78023636,0.7798847
63,0.7888445,0.78779185,0.7874427,0.78709143,0.7867406,0.78639036,0.78533804,0.7849876,0.78463703
64,0.7935904,0.79253733,0.79218686,0.79183656,0.7914864,0.79113495,0.7900839,0.78973144,0.7893815
65,0.7983272,0.7972755,0.7969249,0.79657376,0.796224,0.79587287,0.7948214,0.7944701,0.7941178
66,0.8030612,0.80200905,0.80165875,0.8013074,0.8009577,0.80060744,0.7995544,0.79920423,0.79885274
67,0.8077874,0.80673665,0.8063846,0.806035,0.80568314,0.80533403,0.80428094,0.8039326,0.80357975
68,0.81251264,0.81145835,0.8111087,0.8107578,0.810407,0.81005716,0.809004,0.8086522,0.8083031
69,0.81722796,0.81617445,0.8158224,0.8154736,0.81512374,0.81477255,0.81372,0.8133696,0.8130192
70,0.8219369,0.82088464,0.82053566,0.82018375,0.81983244,0.81948245,0.81843054,0.8180781,0.8177282
71,0.82664233,0.8255897,0.8252385,0.824888,0.8245379,0.82418853,0.8231359,0.82278264,0.8224327
72,0.8313425,0.8302884,0.82993925,0.8295864,0.82923746,0.8288858,0.82783467,0.8274836,0.8271318
73,0.8360338,0.83498275,0.83463126,0.83428043,0.83393055,0.83357865,0.83252645,0.8321754,0.83182764
74,0.8407213,0.8396687,0.8393171,0.8389678,0.83861697,0.83826435,0.83721256,0.836863,0.83651096
75,0.8454024,0.8443521,0.84400064,0.84365004,0.84329855,0.8429492,0.84189606,0.8415447,0.8411938
76,0.8500784,0.8490277,0.8486746,0.8483241,0.8479739,0.8476247,0.84657085,0.8462203,0.8458695
77,0.85474855,0.85369605,0.853348,0.852998,0.85264474,0.8522951,0.8512428,0.8508926,0.8505411
78,0.8594146,0.85836166,0.8580096,0.8576607,0.85730815,0.85695976,0.8559062,0.8555566,0.8552038
79,0.8640722,0.8630189,0.86266947,0.8623192,0.8619696,0.8616165,0.86056536,0.8602154,0.8598631
80,0.8687248,0.867673,0.86732244,0.86697304,0.86662066,0.866271,0.86521655,0.8648677,0.8645166
81,0.8733742,0.8723218,0.87197095,0.8716204,0.87127036,0.87091905,0.8698685,0.8695165,0.86916554
82,0.87801534,0.8769653,0.8766121,0.87626237,0.8759128,0.8755631,0.8745101,0.8741596,0.8738078
83,0.88265353,0.8816011,0.8812512,0.8808997,0.8805497,0.8801994,0.87914544,0.87879443,0.8784442
84,0.887284,0.88623244,0.8858809,0.88553005,0.88518184,0.88482946,0.88377684,0.88342595,0.8830763
85,0.8919098,0.89085513,0.8905078,0.89015603,0.88980436,0.8894546,0.8884031,0.8880509,0.8877004
86,0.8965282,0.8954773,0.8951264,0.89477664,0.8944257,0.89407367,0.8930211,0.8926702,0.89232194
87,0.9011432,0.9000922,0.8997411,0.8993904,0.89904004,0.898688,0.8976365,0.89728564,0.89693433
88,0.905753,0.9047007,0.90434945,0.9039975,0.90364796,0.9032987,0.902245,0.9018941,0.9015426
89,0.91035557,0.9093039,0.9089529,0.90860075,0.9082524,0.9079016,0.9068498,0.90649855,0.9061477
90,0.91495353,0.913903,0.9135512,0.9132006,0.9128483,0.91249835,0.91144675,0.9110964,0.91074395
91,0.91954654,0.91849416,0.9181435,0.91779184,0.91744214,0.9170922,0.9160392,0.91568816,0.9153369
92,0.9241142,0.9230817,0.9227306,0.9223827,0.92203075,0.92168033,0.92062783,0.9202768,0.9199263
93,0.9285795,0.9276118,0.9272828,0.92695075,0.9266116,0.9262609,0.92520815,0.9248576,0.92450565
94,0.93295234,0.9320171,0.93170655,0.93139297,0.93108094,0.93076915,0.9297808,0.9294337,0.92908436
95,0.93722975,0.93635833,0.93604755,0.93573886,0.9354271,0.9351194,0.9341871,0.9338763,0.93356764
96,0.9413842,0.94059235,0.9403275,0.94006413,0.9397597,0.9394493,0.9385184,0.9382081,0.9378983
97,0.94546187,0.9447179,0.94446987,0.94421285,0.9439487,0.94368386,0.9428433,0.94253314,0.94222075
98,0.94946873,0.94872504,0.9484751,0.9482286,0.94798094,0.9477313,0.9469881,0.94674,0.94649255
99,0.9534686,0.9527245,0.9524754,0.95222825,0.95198077,0.9517322,0.95098895,0.95073926,0.95049214
100,0.95746505,0.95672214,0.956473,0.9562251,0.95597774,0.9557296,0.95498407,0.95473695,0.954489
