0.0656,0.4915
0.0657,0.4905
0.0545,0.3125
0.0744,0.5307
0.0668,0.3522
0.0920,0.5915
0.0695,0.3620
0.1579,0.7784
0.0610,0.3274
0.1479,0.7581
0.0532,0.3644
0.0532,0.3639
0.0724,0.5222
0.0532,0.3688
0.0995,0.6134
0.0840,0.4038
0.1353,0.7112
0.0758,0.3835
0.1420,0.7492
0.0531,0.3495
0.0990,0.6122
0.0989,0.6121
0.0984,0.4369
0.1725,0.8231
0.0562,0.2987
0.1330,0.6936
0.1056,0.4521
0.1710,0.7793
0.0576,0.3084
0.1333,0.7050
0.0532,0.3824
0.0532,0.3823
0.0881,0.5805
0.0528,0.3390
0.0880,0.5799
0.0527,0.3572
0.0547,0.4219
0.0609,0.4791
0.0474,0.3716
0.0568,0.4754
0.0470,0.2768
0.0470,0.2769
0.0917,0.5890
0.0513,0.3123
0.0482,0.4191
0.0443,0.4048
0.0295,0.3082
0.0145,0.2449
0.0036,0.1389
0.0006,0.0604
0.0008,0.0684
0.0008,0.0687
0.0007,0.0621
0.0005,0.0665
0.0006,0.0568
0.0007,0.0581
0.0005,0.0742
0.0006,0.0567
0.0006,0.0532
0.0006,0.0559
0.0005,0.0593
0.0005,0.0592
0.0006,0.0565
0.0006,0.0541
0.0005,0.0560
0.0006,0.0592
0.0005,0.0678
0.0006,0.0561
0.0007,0.0610
0.0005,0.0703
0.0007,0.0616
0.0007,0.0616
0.0005,0.0687
0.0006,0.0556
0.0006,0.0541
0.0005,0.0576
0.0006,0.0541
0.0005,0.0613
0.0006,0.0567
0.0005,0.0579
0.0006,0.0545
0.0006,0.0545
0.0005,0.0624
0.0007,0.0591
0.0005,0.0662
0.0006,0.0570
0.0006,0.0537
0.0007,0.0606
0.0005,0.0601
0.0006,0.0564
0.0005,0.0606
0.0005,0.0606
0.0007,0.0598
0.0005,0.0668
0.0006,0.0549
0.0006,0.0560
0.0006,0.0549
0.0005,0.0594
0.0006,0.0559
0.0005,0.0603
0.0006,0.0579
0.0006,0.0579
0.0005,0.0560
0.0006,0.0576
0.0005,0.0593
0.0007,0.0620
0.0005,0.0593
0.0006,0.0548
0.0007,0.0626
0.0005,0.0730
0.0006,0.0538
0.0006,0.0538
0.0005,0.0563
0.0005,0.0598
0.0006,0.0560
0.0005,0.0578
0.0005,0.0573
0.0005,0.0560
0.0007,0.0648
0.0005,0.0722
0.0005,0.0571
0.0005,0.0571
0.0007,0.0599
0.0005,0.0633
0.0007,0.0634
0.0005,0.0646
0.0007,0.0599
0.0005,0.0583
0.0006,0.0540
0.0006,0.0570
0.0005,0.0632
0.0005,0.0632
0.0006,0.0569
0.0007,0.0625
0.0005,0.0780
0.0007,0.0618
0.0005,0.0578
0.0006,0.0564
0.0005,0.0615
0.0005,0.0556
0.0007,0.0615
0.0007,0.0616
0.0005,0.0771
0.0007,0.0643
0.0005,0.0562
0.0005,0.0592
0.0007,0.0654
0.0005,0.0677
0.0006,0.0552
0.0005,0.0567
0.0006,0.0538
0.0006,0.0538
0.0005,0.0579
0.0005,0.0552
0.0005,0.0568
0.0006,0.0547
0.0005,0.0559
0.0005,0.0621
0.0006,0.0595
0.0006,0.0538
0.0005,0.0562
0.0005,0.0561
0.0006,0.0567
0.0006,0.0593
0.0005,0.0659
0.0006,0.0535
0.0007,0.0618
0.0005,0.0563
0.0005,0.0590
0.0005,0.0544
0.0005,0.0619
0.0005,0.0619
0.0005,0.0575
0.0006,0.0575
0.0006,0.0555
0.0005,0.0563
0.0005,0.0600
0.0006,0.0539
0.0005,0.0555
0.0005,0.0623
0.0005,0.0561
0.0005,0.0561
0.0006,0.0569
0.0005,0.0587
0.0006,0.0556
0.0005,0.0571
0.0005,0.0543
0.0006,0.0532
0.0005,0.0571
0.0006,0.0566
0.0006,0.0551
0.0006,0.0551
0.0005,0.0667
0.0006,0.0572
0.0005,0.0606
0.0005,0.0565
0.0006,0.0562
0.0005,0.0534
0.0006,0.0579
0.0005,0.0597
0.0006,0.0546
0.0006,0.0546
0.0005,0.0611
0.0005,0.0583
0.0007,0.0600
0.0005,0.0599
0.0005,0.0539
0.0006,0.0569
0.0005,0.0573
0.0005,0.0540
0.0005,0.0527
0.0005,0.0527
0.0005,0.0533
0.0005,0.0538
0.0006,0.0566
0.0005,0.0551
0.0005,0.0577
0.0006,0.0576
0.0005,0.0567
0.0005,0.0584
0.0005,0.0533
0.0005,0.0533
0.0005,0.0530
0.0006,0.0556
0.0005,0.0594
0.0006,0.0546
0.0007,0.0643
0.0005,0.0693
0.0006,0.0543
0.0006,0.0566
0.0005,0.0567
0.0005,0.0566
0.0005,0.0537
0.0006,0.0546
0.0005,0.0539
0.0005,0.0544
0.0005,0.0617
0.0006,0.0549
0.0006,0.0537
0.0006,0.0568
0.0005,0.0535
0.0005,0.0535
0.0005,0.0544
0.0005,0.0538
0.0005,0.0566
0.0005,0.0561
0.0007,0.0626
0.0005,0.0619
0.0005,0.0539
0.0006,0.0539
0.0005,0.0535
0.0005,0.0535
0.0005,0.0518
0.0005,0.0530
0.0007,0.0616
0.0005,0.0544
0.0005,0.0535
0.0005,0.0585
0.0006,0.0600
0.0004,0.0609
0.0005,0.0534
0.0005,0.0534
0.0005,0.0525
0.0005,0.0541
0.0005,0.0550
0.0005,0.0542
0.0006,0.0582
0.0005,0.0518
0.0005,0.0513
0.0005,0.0513
0.0005,0.0534
0.0005,0.0534
0.0005,0.0539
0.0004,0.0577
0.0005,0.0513
0.0005,0.0545
0.0005,0.0527
0.0005,0.0506
0.0005,0.0547
0.0005,0.0546
0.0007,0.0619
0.0007,0.0619
0.0004,0.0644
0.0005,0.0519
0.0007,0.0616
0.0004,0.0656
0.0006,0.0568
0.0004,0.0564
0.0005,0.0526
0.0005,0.0513
0.0005,0.0498
0.0005,0.0499
0.0004,0.0567
0.0005,0.0521
0.0005,0.0548
0.0004,0.0571
0.0005,0.0504
0.0004,0.0585
0.0005,0.0557
0.0004,0.0585
0.0005,0.0538
0.0005,0.0538
0.0004,0.0538
0.0005,0.0512
0.0005,0.0527
0.0004,0.0635
0.0006,0.0614
0.0004,0.0551
0.0005,0.0513
0.0005,0.0501
0.0004,0.0594
0.0004,0.0594
0.0010,0.0741
0.0005,0.0648
0.0007,0.0704
0.0005,0.0630
0.0007,0.0713
0.0006,0.0638
0.0008,0.0724
0.0005,0.0656
0.0008,0.0749
0.0008,0.0749
0.0006,0.0710
0.0008,0.0610
0.0004,0.0637
0.0009,0.0752
0.0005,0.0756
0.0007,0.0561
0.0004,0.0600
0.0005,0.0580
0.0005,0.0514
0.0005,0.0514
0.0004,0.0540
0.0006,0.0542
0.0004,0.0568
0.0004,0.0541
0.0006,0.0594
0.0004,0.0629
0.0005,0.0532
0.0005,0.0502
0.0004,0.0605
0.0004,0.0605
0.0005,0.0587
0.0004,0.0484
0.0004,0.0559
0.0004,0.0519
0.0005,0.0511
0.0004,0.0544
0.0004,0.0490
0.0005,0.0503
0.0004,0.0557
0.0004,0.0557
0.0004,0.0501
0.0004,0.0537
0.0005,0.0508
0.0004,0.0581
0.0004,0.0521
0.0004,0.0479
0.0004,0.0613
0.0005,0.0529
0.0004,0.0616
0.0004,0.0616
0.0004,0.0494
0.0005,0.0768
0.0008,0.0792
0.0007,0.1027
0.0004,0.0585
0.0004,0.0522
0.0004,0.0732
0.0004,0.0592
0.0004,0.0523
0.0004,0.0525
0.0005,0.0803
0.0004,0.0512
0.0004,0.0759
0.0004,0.0517
0.0005,0.0811
0.0004,0.0696
0.0006,0.0614
0.0005,0.0887
0.0004,0.0571
0.0004,0.0571
0.0004,0.0751
0.0004,0.0661
0.0004,0.0606
0.0004,0.0683
0.0004,0.0758
0.0005,0.0548
0.0006,0.0897
0.0005,0.0573
0.0004,0.0756
0.0004,0.0756
0.0004,0.0693
0.0004,0.0683
0.0004,0.0689
0.0005,0.0609
0.0004,0.0710
0.0004,0.0571
0.0005,0.0869
0.0005,0.0561
0.0007,0.1010
0.0007,0.1009
0.0008,0.0822
0.0006,0.1023
0.0004,0.0707
0.0004,0.0514
0.0005,0.0906
0.0004,0.0567
0.0006,0.0936
0.0005,0.0591
0.0005,0.0863
0.0005,0.0864
0.0007,0.0674
0.0004,0.0596
0.0004,0.0787
0.0004,0.0757
0.0004,0.0540
0.0004,0.0614
0.0004,0.0738
0.0004,0.0537
0.0004,0.0730
0.0004,0.0729
0.0004,0.0563
0.0004,0.0725
0.0004,0.0639
0.0004,0.0585
0.0005,0.0787
0.0004,0.0506
0.0004,0.0665
0.0004,0.0580
0.0003,0.0631
0.0003,0.0631
0.0004,0.0602
0.0003,0.0715
0.0004,0.0518
0.0004,0.0735
0.0003,0.0444
0.0003,0.0640
0.0003,0.0524
0.0004,0.0695
0.0003,0.0473
0.0003,0.0473
0.0006,0.0755
0.0004,0.0486
0.0004,0.0714
0.0003,0.0443
0.0003,0.0696
0.0004,0.0572
0.0004,0.0763
0.0003,0.0504
0.0003,0.0546
0.0003,0.0546
0.0003,0.0621
0.0003,0.0475
0.0003,0.0623
0.0003,0.0446
0.0003,0.0650
0.0003,0.0434
0.0002,0.0627
0.0003,0.0564
0.0004,0.0478
0.0004,0.0477
0.0005,0.0706
0.0003,0.0419
0.0003,0.0639
0.0003,0.0439
0.0003,0.0618
0.0003,0.0441
0.0003,0.0596
0.0003,0.0502
0.0002,0.0594
0.0002,0.0594
0.0003,0.0466
0.0005,0.0729
0.0004,0.0508
0.0003,0.0567
0.0002,0.0454
0.0002,0.0552
0.0002,0.0480
0.0003,0.0521
0.0002,0.0557
0.0002,0.0557
0.0002,0.0417
0.0002,0.0490
0.0002,0.0541
0.0002,0.0442
0.0002,0.0544
0.0002,0.0488
0.0002,0.0435
0.0002,0.0605
0.0003,0.0439
0.0003,0.0439
0.0003,0.0615
0.0003,0.0435
0.0003,0.0603
0.0003,0.0437
0.0003,0.0633
0.0003,0.0456
0.0002,0.0556
0.0002,0.0480
0.0002,0.0430
0.0002,0.0430
0.0004,0.0661
0.0004,0.0495
0.0003,0.0652
0.0003,0.0517
0.0003,0.0633
0.0002,0.0421
0.0003,0.0452
0.0003,0.0501
0.0002,0.0498
0.0002,0.0499
0.0005,0.0546
0.0004,0.0619
0.0002,0.0369
0.0002,0.0484
0.0002,0.0417
0.0002,0.0579
0.0002,0.0442
0.0003,0.0606
0.0003,0.0392
0.0003,0.0391
0.0005,0.0582
0.0002,0.0407
0.0003,0.0636
0.0003,0.0466
0.0002,0.0564
0.0003,0.0429
0.0002,0.0572
0.0003,0.0452
0.0002,0.0526
0.0002,0.0525
0.0004,0.0558
0.0004,0.0621
0.0002,0.0396
0.0002,0.0363
0.0003,0.0531
0.0003,0.0450
0.0002,0.0526
0.0002,0.0407
0.0003,0.0589
0.0003,0.0589
0.0003,0.0470
0.0002,0.0540
0.0002,0.0349
0.0002,0.0485
0.0004,0.0469
0.0003,0.0547
0.0002,0.0367
0.0002,0.0478
0.0003,0.0462
0.0003,0.0461
0.0004,0.0498
0.0002,0.0397
0.0002,0.0419
0.0002,0.0426
0.0002,0.0382
0.0002,0.0456
0.0002,0.0399
0.0002,0.0390
0.0002,0.0417
0.0002,0.0418
0.0003,0.0494
0.0002,0.0377
0.0002,0.0325
0.0002,0.0390
0.0002,0.0351
0.0002,0.0324
0.0003,0.0457
0.0002,0.0322
0.0001,0.0359
0.0001,0.0359
0.0002,0.0316
0.0002,0.0421
0.0002,0.0373
0.0001,0.0364
0.0001,0.0322
0.0001,0.0352
0.0001,0.0317
0.0001,0.0339
0.0001,0.0321
0.0001,0.0321
0.0002,0.0292
0.0001,0.0323
0.0001,0.0341
0.0001,0.0356
0.0001,0.0360
0.0002,0.0306
0.0002,0.0375
0.0001,0.0297
0.0001,0.0317
0.0001,0.0317
0.0001,0.0301
0.0001,0.0314
0.0001,0.0316
0.0001,0.0354
0.0001,0.0336
0.0001,0.0266
0.0001,0.0296
0.0001,0.0320
0.0001,0.0341
0.0001,0.0340
0.0001,0.0278
0.0002,0.0308
0.0001,0.0285
0.0002,0.0385
0.0001,0.0302
0.0001,0.0290
0.0001,0.0307
0.0001,0.0334
0.0001,0.0323
0.0001,0.0323
0.0001,0.0328
0.0001,0.0314
0.0001,0.0369
0.0001,0.0304
0.0002,0.0309
0.0001,0.0287
0.0002,0.0385
0.0001,0.0333
0.0001,0.0277
0.0001,0.0276
0.0001,0.0370
0.0001,0.0306
0.0001,0.0325
0.0001,0.0288
0.0001,0.0258
0.0001,0.0359
0.0001,0.0281
0.0001,0.0330
0.0001,0.0299
0.0001,0.0299
0.0001,0.0300
0.0001,0.0279
0.0001,0.0317
0.0001,0.0307
0.0001,0.0272
0.0001,0.0376
0.0001,0.0312
0.0001,0.0314
