,0,1,2,3,4,5,6,7,8,9,10
60,-0.20714445,-0.25021288,-0.29336587,-0.42442477,-0.46811107,-0.51179713,-0.55548346,-0.5991704,-0.7302293,-0.7739149,-0.8176018
61,-0.20441961,-0.24748872,-0.29059875,-0.42165795,-0.46534336,-0.50903094,-0.55271626,-0.5964024,-0.72746193,-0.7711483,-0.8148346
62,-0.20169544,-0.2447643,-0.2878337,-0.41889265,-0.4625788,-0.506265,-0.54995084,-0.5936383,-0.7246968,-0.768383,-0.8120689
63,-0.1989765,-0.24204493,-0.285113,-0.4161318,-0.45981792,-0.5035048,-0.5471901,-0.59087676,-0.72193617,-0.7656217,-0.80930865
64,-0.1962604,-0.23932886,-0.282398,-0.41337395,-0.4570609,-0.5007463,-0.5444332,-0.58811903,-0.71917814,-0.7628644,-0.80655074
65,-0.19354877,-0.23661807,-0.2796864,-0.41062072,-0.454307,-0.49799404,-0.54168,-0.58536583,-0.7164247,-0.7601109,-0.8037975
66,-0.19083941,-0.23390806,-0.2769768,-0.40786925,-0.4515556,-0.4952415,-0.53892845,-0.5826147,-0.71367407,-0.75736004,-0.801046
67,-0.18813318,-0.23120207,-0.27427098,-0.40512252,-0.44880903,-0.49249482,-0.53618187,-0.5798683,-0.7109264,-0.75461286,-0.7982991
68,-0.18543811,-0.22849868,-0.27156734,-0.4023773,-0.44606423,-0.48975015,-0.53343683,-0.5771228,-0.7081815,-0.751868,-0.7955547
69,-0.1827843,-0.2257996,-0.2688685,-0.3996374,-0.44332397,-0.48701015,-0.53069574,-0.57438165,-0.7054415,-0.74912775,-0.79281366
70,-0.18013337,-0.22310321,-0.26617244,-0.39690045,-0.4405866,-0.48427284,-0.5279583,-0.5716452,-0.7027033,-0.7463902,-0.79007614
71,-0.17748725,-0.22041039,-0.26347926,-0.39416602,-0.4378523,-0.4815384,-0.5252251,-0.5689113,-0.69997007,-0.74365574,-0.78734267
72,-0.17485236,-0.21772105,-0.2607898,-0.39143437,-0.43512142,-0.47880742,-0.5224943,-0.56618065,-0.69723856,-0.7409253,-0.7846115
73,-0.17222063,-0.2150343,-0.25810334,-0.38870627,-0.4323934,-0.47607931,-0.5197658,-0.563452,-0.6945108,-0.738198,-0.7818838
74,-0.16959296,-0.21235181,-0.25542033,-0.38598365,-0.42967054,-0.4733568,-0.5170426,-0.5607286,-0.6917881,-0.7354751,-0.77916056
75,-0.166967,-0.20967253,-0.25274113,-0.38326246,-0.42694917,-0.4706351,-0.51432145,-0.55800754,-0.689066,-0.73275286,-0.7764394
76,-0.1643453,-0.20699623,-0.25006434,-0.38054526,-0.4242317,-0.46791855,-0.5116043,-0.55529094,-0.68634945,-0.7300357,-0.7737216
77,-0.16172652,-0.20432225,-0.24739067,-0.37783056,-0.421517,-0.4652033,-0.50888956,-0.55257577,-0.68363494,-0.7273209,-0.7710076
78,-0.15911084,-0.20165278,-0.24472106,-0.37511995,-0.41880664,-0.46249285,-0.5061795,-0.5498647,-0.6809244,-0.7246105,-0.76829726
79,-0.15649836,-0.19898544,-0.24205372,-0.3724129,-0.41609916,-0.4597855,-0.5034719,-0.54715747,-0.67821723,-0.72190326,-0.76558906
80,-0.15388948,-0.1963222,-0.23939139,-0.3697078,-0.41339424,-0.4570806,-0.50076663,-0.5444543,-0.6755131,-0.7191987,-0.7628849
81,-0.15128218,-0.1936609,-0.2367294,-0.36700654,-0.4106927,-0.4543791,-0.49806562,-0.541751,-0.6728105,-0.71649724,-0.76018333
82,-0.14867994,-0.19100411,-0.23407291,-0.36430895,-0.40799522,-0.45168146,-0.49536735,-0.5390538,-0.6701124,-0.7137989,-0.7574853
83,-0.14607967,-0.18839103,-0.2314187,-0.3616143,-0.40530053,-0.44898692,-0.49267274,-0.53635925,-0.6674182,-0.71110433,-0.75479025
84,-0.14348331,-0.18578482,-0.22876857,-0.35892284,-0.40260977,-0.44629547,-0.4899821,-0.53366745,-0.66472644,-0.70841277,-0.7520998
85,-0.14088969,-0.18318097,-0.22612093,-0.35623434,-0.39992085,-0.4436075,-0.48729366,-0.5309799,-0.6620391,-0.7057244,-0.7494111
86,-0.13829866,-0.18058056,-0.2234766,-0.35354874,-0.39723548,-0.4409229,-0.48460922,-0.52829486,-0.65935427,-0.70304084,-0.7467273
87,-0.13571166,-0.17799017,-0.22083572,-0.35086766,-0.3945546,-0.43824077,-0.48192647,-0.5256129,-0.656672,-0.7003582,-0.744045
88,-0.13312766,-0.17540593,-0.21819755,-0.34818926,-0.39187595,-0.43556184,-0.47924885,-0.52293444,-0.6539934,-0.6976794,-0.7413662
89,-0.13054553,-0.17282443,-0.21556257,-0.34551424,-0.38920137,-0.43288654,-0.47657293,-0.5202597,-0.65131915,-0.695005,-0.738691
90,-0.12796754,-0.17024624,-0.21293095,-0.3428418,-0.38652837,-0.43021497,-0.4739013,-0.5175881,-0.6486466,-0.6923328,-0.7360188
91,-0.12539302,-0.1676718,-0.21030156,-0.34017298,-0.38386014,-0.42754653,-0.471233,-0.5149187,-0.645977,-0.6896637,-0.73335
92,-0.1228201,-0.16509825,-0.20767528,-0.33750665,-0.3811933,-0.42487895,-0.46856546,-0.51225173,-0.6433113,-0.68699735,-0.73068374
93,-0.1202511,-0.16252927,-0.20505318,-0.33484387,-0.37853044,-0.42221698,-0.4659032,-0.50958896,-0.6406479,-0.68433464,-0.72802085
94,-0.11768505,-0.15996349,-0.20243438,-0.33218464,-0.3758707,-0.41955766,-0.46324354,-0.50692993,-0.6379893,-0.68167543,-0.7253617
95,-0.11512261,-0.15740123,-0.19981813,-0.3295288,-0.3732154,-0.41690093,-0.46058783,-0.5042737,-0.63533247,-0.6790195,-0.72270536
96,-0.11256168,-0.1548403,-0.19720371,-0.32687512,-0.37056178,-0.4142475,-0.45793435,-0.50161994,-0.63267905,-0.6763656,-0.72005135
97,-0.11000564,-0.1522847,-0.19461252,-0.32422593,-0.36791188,-0.411598,-0.45528466,-0.49897033,-0.63002944,-0.67371553,-0.7174026
98,-0.10745059,-0.14972955,-0.1920481,-0.32157832,-0.36526453,-0.40895116,-0.45263645,-0.49632278,-0.62738144,-0.6710684,-0.7147539
99,-0.104900494,-0.14717916,-0.18948829,-0.31893474,-0.3626208,-0.40630662,-0.44999373,-0.4936804,-0.62473834,-0.6684237,-0.7121112
100,-0.102352396,-0.14463174,-0.18693133,-0.31629416,-0.35998034,-0.4036661,-0.44735286,-0.4910393,-0.622098,-0.66578466,-0.7094706
