0.4166,0.1089,0.2135
0.2095,0.0830,0.1405
0.2097,0.0836,0.1685
0.1811,0.0849,0.1545
0.2036,0.0873,0.1734
0.1756,0.0759,0.1650
0.2209,0.0876,0.2232
0.1939,0.0811,0.2169
0.1614,0.0767,0.1670
0.1800,0.0839,0.1684
0.1750,0.0775,0.1895
0.2581,0.0862,0.2628
0.2524,0.0852,0.2922
0.1775,0.0782,0.2214
0.1698,0.0761,0.2050
0.1630,0.0773,0.1826
0.1677,0.0810,0.1735
0.1650,0.0791,0.1870
0.1657,0.0804,0.1931
0.1688,0.0800,0.1937
0.2009,0.0805,0.2107
0.1607,0.0763,0.1868
0.1611,0.0787,0.1908
0.2006,0.0868,0.2211
0.1698,0.0755,0.2012
0.1845,0.0837,0.2200
0.1648,0.0750,0.1946
0.1678,0.0807,0.1857
0.1660,0.0762,0.1931
0.1622,0.0788,0.1879
0.1858,0.0829,0.2086
0.1730,0.0753,0.2010
0.1742,0.0759,0.2066
0.1622,0.0784,0.1839
0.1598,0.0765,0.1837
0.1836,0.0798,0.2099
0.1747,0.0818,0.1832
0.1938,0.0784,0.2048
0.1640,0.0747,0.1881
0.1596,0.0765,0.1838
0.2507,0.0934,0.2624
0.1588,0.0765,0.1734
0.1586,0.0771,0.1779
0.1951,0.0823,0.2178
0.2467,0.0849,0.2747
0.1751,0.0758,0.2168
0.1892,0.0776,0.2380
0.1664,0.0790,0.1616
0.1686,0.0750,0.1956
0.1608,0.0776,0.1739
0.1603,0.0767,0.1808
0.1796,0.0778,0.1988
0.1786,0.0770,0.2043
0.1839,0.0732,0.2128
0.1627,0.0789,0.1769
0.1580,0.0789,0.1788
0.1934,0.0827,0.2087
0.1959,0.0777,0.1918
0.1565,0.0748,0.1789
0.2208,0.0809,0.2257
0.1621,0.0802,0.1728
0.1548,0.0739,0.1762
0.1561,0.0739,0.1801
0.2189,0.0808,0.2254
0.1737,0.0736,0.2055
0.1572,0.0752,0.1722
0.1529,0.0734,0.1768
0.1727,0.0800,0.1905
0.1595,0.0724,0.1826
0.1619,0.0746,0.1857
0.1562,0.0744,0.1837
0.1753,0.0764,0.1982
0.1760,0.0748,0.2031
0.1568,0.0776,0.1725
0.1623,0.0758,0.1851
0.1562,0.0739,0.1817
0.1906,0.0829,0.2142
0.1546,0.0748,0.1729
0.1578,0.0749,0.1838
0.1730,0.0739,0.1972
0.1772,0.0757,0.2068
0.1756,0.0819,0.1763
0.1689,0.0789,0.1917
0.2762,0.0945,0.2477
0.1547,0.0728,0.1746
0.1670,0.0775,0.1757
0.1635,0.0776,0.1840
0.1720,0.0734,0.1907
0.1658,0.0719,0.1927
0.1897,0.0801,0.2229
0.1536,0.0728,0.1769
0.1536,0.0736,0.1700
0.1552,0.0742,0.1733
0.1556,0.0720,0.1795
0.1549,0.0725,0.1807
0.1554,0.0741,0.1785
0.1660,0.0703,0.1834
0.1643,0.0728,0.1901
0.2174,0.0823,0.2435
0.1562,0.0702,0.1851
0.1634,0.0718,0.2001
0.1547,0.0713,0.1864
0.1561,0.0719,0.1137
0.1546,0.0712,0.1126
0.1534,0.0704,0.1253
0.1537,0.0710,0.1373
0.1545,0.0708,0.1469
0.1537,0.0717,0.1549
0.1542,0.0708,0.1600
0.1513,0.0704,0.1618
0.1526,0.0696,0.1676
0.1555,0.0712,0.1740
0.1547,0.0724,0.1759
0.1549,0.0700,0.1775
0.1562,0.0716,0.1801
0.1542,0.0702,0.1800
0.1536,0.0708,0.1811
0.1528,0.0699,0.1800
0.1554,0.0727,0.1832
0.1563,0.0723,0.1844
0.1555,0.0721,0.1840
0.1562,0.0719,0.1839
0.1585,0.0720,0.1866
0.1542,0.0709,0.1836
0.1534,0.0699,0.1823
0.1557,0.0711,0.1839
0.1536,0.0700,0.1832
0.1582,0.0727,0.1876
0.1597,0.0728,0.1895
0.1549,0.0697,0.1842
0.1564,0.0718,0.1875
0.1530,0.0712,0.1840
0.1546,0.0697,0.1842
0.1551,0.0715,0.1861
0.1553,0.0719,0.1867
0.1559,0.0713,0.1866
0.1541,0.0698,0.1847
0.1540,0.0706,0.1847
0.1549,0.0707,0.1852
0.1553,0.0716,0.1856
0.1553,0.0718,0.1861
0.1543,0.0700,0.1840
0.1536,0.0697,0.1829
0.1562,0.0714,0.1861
0.1533,0.0712,0.1832
0.1549,0.0719,0.1859
0.1526,0.0697,0.1806
0.1561,0.0714,0.1859
0.1550,0.0724,0.1850
0.1554,0.0715,0.1835
0.1580,0.0741,0.1874
0.1544,0.0700,0.1823
0.1558,0.0712,0.1850
0.1569,0.0726,0.1875
0.1531,0.0715,0.1131
0.1516,0.0699,0.1107
0.1533,0.0705,0.1259
0.1545,0.0702,0.1374
0.1558,0.0706,0.1483
0.1562,0.0713,0.1566
0.1554,0.0714,0.1632
0.1540,0.0694,0.1650
0.1528,0.0687,0.1680
0.1578,0.0721,0.1777
0.1533,0.0693,0.1743
0.1528,0.0700,0.1765
0.1547,0.0705,0.1808
0.1541,0.0690,0.1806
0.1577,0.0722,0.1864
0.1524,0.0693,0.1812
0.1559,0.0723,0.1872
0.1561,0.0710,0.1851
0.1546,0.0702,0.1836
0.1530,0.0691,0.1821
0.1558,0.0717,0.1865
0.1523,0.0704,0.1825
0.1529,0.0691,0.1831
0.1535,0.0718,0.1850
0.1572,0.0724,0.1882
0.1569,0.0703,0.1857
0.1520,0.0699,0.1829
0.1555,0.0703,0.1859
0.1566,0.0717,0.1869
0.1560,0.0715,0.1878
