-0.5520,0.4093
-0.5513,0.4094
-0.5513,0.4094
-0.5389,0.4092
-0.5424,0.4089
-0.5388,0.4087
-0.5447,0.4082
-0.5503,0.4080
-0.5439,0.4077
-0.5390,0.4075
-0.5410,0.4075
-0.5421,0.4067
-0.5421,0.4067
-0.5453,0.4068
-0.5458,0.4067
-0.5474,0.4066
-0.5525,0.4064
-0.5550,0.4063
-0.5649,0.4061
-0.5600,0.4060
-0.5584,0.4062
-0.5475,0.4062
-0.5475,0.4062
-0.5445,0.4059
-0.5438,0.4059
-0.5422,0.4059
-0.5425,0.4060
-0.5415,0.4059
-0.5429,0.4059
-0.5493,0.4058
-0.5508,0.4056
-0.5437,0.4057
-0.5437,0.4057
-0.5464,0.4056
-0.5386,0.4056
-0.5415,0.4056
-0.5485,0.4056
-0.5489,0.4056
-0.5492,0.4056
-0.5510,0.4055
-0.5537,0.4054
-0.5625,0.4054
-0.5625,0.4054
-0.5580,0.4052
-0.5569,0.4053
-0.5637,0.4051
-0.5690,0.4053
-0.5623,0.4050
-0.5631,0.4051
-0.5548,0.4048
-0.5493,0.4049
-0.5531,0.4050
-0.5531,0.4050
-0.5484,0.4050
-0.5501,0.4053
-0.5495,0.4048
-0.5430,0.4049
-0.5511,0.4049
-0.5527,0.4049
-0.5493,0.4051
-0.5503,0.4051
-0.5442,0.4050
-0.5442,0.4050
-0.5489,0.4050
-0.5565,0.4049
-0.5477,0.4050
-0.5487,0.4052
-0.5536,0.4054
-0.5537,0.4055
-0.5601,0.4057
-0.5581,0.4055
-0.5598,0.4055
-0.5598,0.4055
-0.5611,0.4058
-0.5639,0.4058
-0.5605,0.4058
-0.5620,0.4057
-0.5639,0.4055
-0.5623,0.4056
-0.5600,0.4057
-0.5593,0.4057
-0.5604,0.4058
-0.5604,0.4058
-0.5643,0.4061
-0.5637,0.4060
-0.5652,0.4061
-0.5626,0.4061
-0.5652,0.4061
-0.5727,0.4060
-0.5620,0.4061
-0.5627,0.4059
-0.5591,0.4060
-0.5591,0.4060
-0.5549,0.4062
-0.5638,0.4061
-0.5598,0.4060
-0.5572,0.4062
-0.5536,0.4062
-0.5590,0.4061
-0.5616,0.4061
-0.5663,0.4059
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
-0.5643,0.4061
