,0,1,2,3,4,5,6,7,8
24,-0.046193745,0.07171314,0.11101879,0.15031992,0.18962032,0.2289241,0.3468322,0.38613147,0.4254376
25,-0.025040312,0.092865415,0.1321715,0.17147195,0.21077327,0.2500763,0.36798432,0.40728608,0.44658962
26,-0.003919484,0.113989964,0.15329309,0.19259438,0.23189877,0.2711999,0.38910872,0.42841062,0.46771398
27,0.017183175,0.13509166,0.17439489,0.21369569,0.25299814,0.29230243,0.41020352,0.44951212,0.48881322
28,0.03824865,0.15616164,0.19546098,0.23476082,0.27406707,0.31336668,0.4312779,0.47057852,0.5098811
29,0.059293322,0.17720486,0.21650855,0.2558062,0.29511142,0.3344132,0.45232022,0.49162534,0.5309236
30,0.080315076,0.19822288,0.23752931,0.27682948,0.31613147,0.35543624,0.47333997,0.5126473,0.5519446
31,0.10129846,0.21920653,0.25850883,0.29781038,0.33711493,0.37641898,0.49432683,0.53362465,0.57292986
32,0.122268274,0.24017471,0.27947587,0.3187748,0.35808358,0.39738452,0.5152932,0.5545901,0.5938984
33,0.1432021,0.26111013,0.3004135,0.33971334,0.3790186,0.4183142,0.5362239,0.5755261,0.61483395
34,0.16411482,0.28202367,0.32132155,0.3606253,0.39993057,0.43923092,0.5571376,0.59643906,0.6357407
35,0.18499562,0.30290392,0.34220296,0.38151002,0.42081043,0.46011046,0.5780201,0.6173218,0.65662646
36,0.20585325,0.32376143,0.3630628,0.40236425,0.4416626,0.48097295,0.59887415,0.6381803,0.6774808
37,0.22668138,0.34458548,0.38389102,0.4231901,0.46249402,0.5017938,0.6197015,0.6590034,0.6983109
38,0.2474797,0.3653894,0.40469098,0.44399485,0.48329413,0.5225963,0.6405055,0.67980814,0.7191122
39,0.2682597,0.38616717,0.425472,0.46477443,0.5040737,0.54337513,0.6612817,0.7005868,0.7398902
40,0.289008,0.40691426,0.44621715,0.4855205,0.52482635,0.5641262,0.6820346,0.72133744,0.7606393
41,0.30973235,0.42764133,0.4669429,0.5062404,0.54554546,0.58485013,0.7027563,0.7420619,0.7813594
42,0.3304315,0.44834107,0.48764476,0.526945,0.56624955,0.60555005,0.72345686,0.76276135,0.80206364
43,0.35110214,0.469011,0.5083104,0.5476151,0.58692026,0.62622297,0.7441298,0.78343296,0.8227328
44,0.3717519,0.4896579,0.5289608,0.5682641,0.6075648,0.64686507,0.7647722,0.8040773,0.8429917
45,0.39236885,0.5102815,0.54958373,0.5888868,0.62818974,0.6674908,0.78539926,0.8247015,0.8596596
46,0.41296574,0.5308723,0.57017154,0.6094756,0.64878154,0.68807936,0.8059913,0.8452952,0.87521935
47,0.43353248,0.55144215,0.5907422,0.63004965,0.66934806,0.7086497,0.82655936,0.863054,0.88757235
48,0.4540709,0.57198036,0.6112801,0.65058345,0.6898865,0.7291851,0.84709454,0.87828726,0.8958401
49,0.47459295,0.5925025,0.63180304,0.6711052,0.710409,0.7497075,0.86636627,0.8899906,0.9028188
50,0.49508554,0.6129902,0.6522939,0.6915931,0.7308987,0.7701997,0.8812122,0.89750355,0.9092884
51,0.5155498,0.63345647,0.6727598,0.71206045,0.75136465,0.7906646,0.89211273,0.9042032,0.9152875
52,0.5359875,0.6538914,0.693194,0.7325014,0.7718041,0.8111016,0.89910895,0.9101928,0.92127633
53,0.55639607,0.6743068,0.71360743,0.7529107,0.792211,0.83151346,0.90509164,0.9161755,0.9272585
54,0.5767915,0.6946993,0.73400265,0.77330834,0.8126081,0.8519098,0.9110693,0.92215264,0.93323666
55,0.5971518,0.71505886,0.75436157,0.79366225,0.8329641,0.87212926,0.9170359,0.9281199,0.9392024
56,0.6174939,0.73540133,0.77470315,0.8140031,0.85330546,0.8883342,0.9229983,0.9340823,0.945165
57,0.63780355,0.7557097,0.79501283,0.83431435,0.87334454,0.8956626,0.92895097,0.9400346,0.95111793
58,0.65808964,0.7759993,0.81529886,0.85459954,0.8882678,0.90164673,0.9348971,0.94597983,0.957064
59,0.67835504,0.79626036,0.8355628,0.8731056,0.8964314,0.907585,0.9408354,0.951919,0.96300346
60,0.6985956,0.8165036,0.85489446,0.88776624,0.90243274,0.9135172,0.9467676,0.95785147,0.9689357
61,0.71880376,0.83628047,0.8726509,0.89716786,0.9083561,0.91944027,0.9526904,0.9637749,0.97485816
62,0.738997,0.85464615,0.8871776,0.90319157,0.9142745,0.9253591,0.9586091,0.9696933,0.9807766
63,0.7591621,0.87212235,0.8974455,0.9091007,0.9201845,0.93126696,0.96451855,0.97560203,0.98668563
64,0.7792964,0.88652235,0.90391856,0.91500276,0.92608654,0.9371707,0.97042125,0.981504,0.99258786
65,0.79860634,0.8970767,0.9098126,0.9208962,0.9319794,0.94306296,0.9763145,0.98739773,0.99848187
66,0.8168807,0.904617,0.9157014,0.9267845,0.9378681,0.94895315,0.98220295,0.9932873,1.00437
67,0.8351251,0.9104963,0.92158145,0.9326646,0.9437478,0.95483106,0.98808277,0.9991658,1.0102494
68,0.8533419,0.9163705,0.9274549,0.93853897,0.94962317,0.96070665,0.99395615,1.0050416,1.016125
69,0.87008166,0.9222372,0.9333212,0.94440466,0.9554883,0.96657217,0.99982274,1.0109069,1.0219904
70,0.8841786,0.92809534,0.9391805,0.9502631,0.9613479,0.9724295,1.0056814,1.0167655,1.0278496
71,0.8950111,0.9339476,0.94503295,0.9561152,0.9671995,0.97828364,1.011534,1.0226179,1.0337005
72,0.90438706,0.93979317,0.9508775,0.9619612,0.9730446,0.9841289,1.0173795,1.0284629,1.0395473
73,0.9123361,0.9456325,0.9567163,0.9677991,0.9788828,0.98996675,1.0232179,1.0343013,1.045384
74,0.91820985,0.95146084,0.9625445,0.9736291,0.9847118,0.995796,1.0290465,1.0401299,1.0512137
75,0.9240349,0.957286,0.96836925,0.97945267,0.9905369,1.001621,1.0348709,1.0459539,1.0570381
76,0.9298504,0.96310145,0.97418475,0.9852681,0.9963517,1.007435,1.040687,1.0517716,1.0628539
77,0.9356596,0.96891135,0.97999513,0.99107903,1.0021634,1.0132468,1.0464972,1.0575813,1.0686642
78,0.94146234,0.97471416,0.98579746,0.996881,1.0079652,1.0190477,1.0522988,1.0633825,1.0744655
79,0.94725657,0.9805087,0.9915914,1.002676,1.0137589,1.024844,1.0580937,1.0691777,1.0802617
80,0.95304567,0.98629636,0.99737996,1.0084639,1.0195467,1.0306311,1.0638824,1.0749648,1.0860496
81,0.9588286,0.99207944,1.0031629,1.0142474,1.0253304,1.0364146,1.0696652,1.0807488,1.0918324
82,0.96460295,0.9978542,1.0089376,1.0200206,1.0311048,1.0421879,1.0754391,1.0865232,1.0976076
83,0.9703705,1.0036207,1.0147057,1.0257874,1.0368717,1.0479561,1.0812069,1.0922904,1.103374
84,0.9761305,1.009382,1.0204653,1.0315493,1.0426321,1.0537165,1.0869662,1.0980508,1.1091341
85,0.9818847,1.0151354,1.0262185,1.0373025,1.048387,1.0594697,1.092721,1.1038042,1.1148872
86,0.9876316,1.020882,1.0319657,1.0430493,1.0541326,1.065216,1.0984674,1.10955,1.1206349
87,0.9933706,1.0266213,1.0377048,1.0487893,1.0598719,1.070956,1.1042066,1.1152911,1.1263754
88,0.999104,1.0323547,1.0434384,1.0545214,1.0656058,1.0766895,1.1099403,1.1210235,1.1321086
89,1.0048304,1.0380807,1.0491654,1.0602479,1.0713315,1.0824158,1.1156664,1.1267499,1.1378336
90,1.0105492,1.0437995,1.0548837,1.065967,1.0770506,1.088135,1.1213849,1.1324698,1.1435527
91,1.0162616,1.0495113,1.0605966,1.0716796,1.0827633,1.0938475,1.1270982,1.1381806,1.1492658
92,1.0219682,1.0552202,1.0663036,1.0773879,1.0884715,1.0995541,1.1328055,1.1438897,1.1549734
93,1.0276682,1.0609188,1.0720023,1.0830859,1.0941697,1.1052535,1.138505,1.1495872,1.1606716
94,1.0333599,1.0666112,1.0776937,1.0887783,1.0998621,1.1109447,1.1441967,1.15528,1.1663635
95,1.0390447,1.072295,1.0833796,1.0944624,1.1055461,1.11663,1.149881,1.1609641,1.1720483
96,1.0447253,1.0779757,1.0890604,1.1001425,1.1112266,1.1223103,1.1555618,1.1666452,1.1777288
97,1.0503961,1.0836468,1.0947305,1.1058146,1.116897,1.1279813,1.1612324,1.172317,1.1834009
98,1.0560627,1.0893136,1.1003969,1.1114808,1.1225653,1.1336479,1.166899,1.1779828,1.1890664
99,1.06172,1.0949705,1.1060543,1.1171378,1.128222,1.1393052,1.1725569,1.1836396,1.1947249
100,1.0673735,1.1006238,1.1117071,1.1227906,1.1338745,1.1449596,1.1782099,1.1892929,1.2003765
