,0,1,2,3,4,5,6,7,8,9
26,0.07955883,0.10206895,0.16959551,0.19210413,0.21461268,0.23711847,0.25963017,0.32715705,0.34966335,0.37217295
27,0.09593944,0.118448034,0.18597406,0.20848225,0.23099196,0.25350177,0.27601224,0.3435348,0.36604673,0.3885562
28,0.11229735,0.13480884,0.20233414,0.22484413,0.24735351,0.26986006,0.29236963,0.35989434,0.3824052,0.4049153
29,0.12864041,0.15114523,0.21867442,0.24118319,0.26369098,0.28620118,0.30870828,0.37623584,0.3987441,0.42125434
30,0.14496203,0.16746987,0.23499598,0.25750548,0.28001335,0.30252436,0.32503256,0.39255872,0.41506776,0.4375755
31,0.16125159,0.18375984,0.25128803,0.27379546,0.2963052,0.31881553,0.34132215,0.40885082,0.4313589,0.45386872
32,0.17753214,0.20004237,0.2675677,0.29007906,0.312589,0.3350955,0.3576048,0.42513245,0.44764078,0.47014907
33,0.19378912,0.21629925,0.28382543,0.30633494,0.328843,0.35134807,0.37386146,0.44138545,0.4638933,0.48640344
34,0.21002476,0.23253535,0.30006304,0.32256904,0.34507787,0.36758864,0.39009953,0.4576216,0.48013368,0.5026425
35,0.22623813,0.24874833,0.3162763,0.3387817,0.36128953,0.38380173,0.40631005,0.47383547,0.49634555,0.51885355
36,0.24243656,0.2649438,0.33246726,0.35497892,0.37748718,0.39999375,0.42250502,0.49003208,0.5125391,0.535048
37,0.2586037,0.2811139,0.3486408,0.37114838,0.3936575,0.4161688,0.43867773,0.50620073,0.5287088,0.5512177
38,0.27475545,0.29726475,0.36479127,0.38730308,0.40980926,0.43231937,0.45482683,0.5223536,0.5448634,0.5673729
39,0.29089123,0.31339917,0.38092542,0.40343362,0.42594194,0.44845235,0.47096226,0.538488,0.5609985,0.5835064
40,0.30700094,0.329511,0.3970355,0.41954634,0.4420554,0.46456203,0.48707163,0.5545989,0.5771081,0.599616
41,0.3230908,0.34560296,0.41312975,0.43563697,0.4581462,0.48065597,0.5031642,0.5706905,0.5932008,0.6157089
42,0.339168,0.36167538,0.42920205,0.45171198,0.4742201,0.49673057,0.519241,0.58676463,0.6092749,0.63178277
43,0.35521498,0.3777218,0.44525325,0.46776074,0.49027002,0.5127788,0.5352858,0.60281193,0.6253228,0.6478311
44,0.37124822,0.3937586,0.46128312,0.4837913,0.5063016,0.528809,0.5513186,0.6188463,0.6413557,0.66386116
45,0.38726082,0.40977052,0.4772954,0.49980503,0.52231526,0.5448231,0.56733054,0.6348558,0.65736574,0.67987627
46,0.40324837,0.42575994,0.49328586,0.5157926,0.53830093,0.56081027,0.5833201,0.65084666,0.67335606,0.69586366
47,0.41921732,0.4417277,0.5092544,0.5317623,0.55427134,0.5767798,0.5992884,0.6668153,0.6893261,0.71183527
48,0.43516478,0.45767212,0.525201,0.5477105,0.5702175,0.5927275,0.61523575,0.6827635,0.70527166,0.72778267
49,0.45109868,0.4736069,0.5411348,0.5636453,0.5861513,0.60865927,0.63117003,0.6986934,0.72120523,0.7437143
50,0.46700764,0.489517,0.5570464,0.5795532,0.6020612,0.6245724,0.64707947,0.7146064,0.737114,0.7596238
51,0.48290014,0.5054076,0.572936,0.59544474,0.61795044,0.64046067,0.6629724,0.7304992,0.75300384,0.77551585
52,0.49876747,0.5212764,0.58880347,0.61131114,0.63381994,0.65632886,0.6788389,0.74636525,0.7688746,0.7890659
53,0.51461726,0.5371254,0.60465235,0.6271623,0.6496697,0.67217785,0.6946898,0.76221627,0.78472394,0.8006617
54,0.53045505,0.55296457,0.62048805,0.64300007,0.66550773,0.6880155,0.71052545,0.77805007,0.7972173,0.81167096
55,0.546259,0.5687691,0.6362962,0.6588049,0.68131596,0.70382315,0.72633356,0.7936909,0.80833536,0.8215145
56,0.562053,0.58456343,0.6520899,0.6745993,0.697108,0.7196181,0.74212664,0.80491006,0.8188451,0.82942367
57,0.57782525,0.60033345,0.66786027,0.6903676,0.71287817,0.735386,0.75789505,0.8158419,0.82723904,0.8349727
58,0.5935768,0.6160837,0.6836103,0.7061203,0.7286295,0.7511379,0.77364606,0.8245843,0.8331119,0.84013075
59,0.6093098,0.6318188,0.6993483,0.72185695,0.744365,0.7668741,0.78938353,0.8311725,0.8382653,0.84517485
60,0.6250254,0.64753467,0.71506405,0.7375706,0.7600829,0.7825908,0.80339736,0.8363944,0.84333503,0.8501329
61,0.6407168,0.6632288,0.7307532,0.7532651,0.7757721,0.79690295,0.8147054,0.8414898,0.8482869,0.8550835
62,0.65639853,0.6789084,0.74643224,0.7686763,0.7902926,0.8096344,0.8236187,0.84643614,0.85323393,0.8600314
63,0.67205125,0.6945612,0.76147866,0.78309464,0.80317616,0.8202196,0.83068234,0.8513761,0.8581723,0.8649699
64,0.6876903,0.71019745,0.7758814,0.7966527,0.8156633,0.8282691,0.8358632,0.8563094,0.86310697,0.8699035
65,0.70330054,0.7254133,0.7900828,0.8092438,0.82531625,0.8339588,0.84084487,0.86123586,0.8680333,0.8748303
66,0.7181646,0.73978287,0.80278707,0.8213342,0.83194107,0.83896995,0.8457677,0.8661585,0.8729558,0.8797529
67,0.73251176,0.75412804,0.8151755,0.82956016,0.8370875,0.84388477,0.8506813,0.8710725,0.87786883,0.8846667
68,0.74684703,0.7684641,0.82647413,0.8352015,0.8419988,0.8487958,0.8555919,0.87598276,0.882781,0.8895771
69,0.7611634,0.7827815,0.8331027,0.84010494,0.8469023,0.8536988,0.86049545,0.8808859,0.887683,0.8944806
70,0.7754592,0.79568714,0.8382053,0.84500176,0.851799,0.8585955,0.8653927,0.8857841,0.8925805,0.8993778
71,0.78905904,0.8080633,0.8430968,0.84989464,0.8566905,0.8634881,0.87028456,0.8906765,0.8974729,0.90426993
72,0.80151397,0.8201266,0.847982,0.8547795,0.86157686,0.8683736,0.8751713,0.8955615,0.9023588,0.9091564
73,0.8138217,0.8296716,0.852863,0.85965925,0.8664565,0.87325305,0.8800507,0.900442,0.9072382,0.91403574
74,0.8247631,0.83713925,0.8577352,0.8645312,0.8713288,0.8781266,0.8849226,0.90531397,0.9121116,0.918908
75,0.8333159,0.842212,0.86260396,0.86940056,0.87619823,0.8829951,0.8897921,0.9101829,0.9169792,0.9237761
76,0.8402377,0.84707433,0.86746454,0.8742619,0.8810584,0.8878555,0.8946529,0.91504425,0.9218409,0.9286371
77,0.84513414,0.8519315,0.8723219,0.8791188,0.88591605,0.8927133,0.8995095,0.9199011,0.92669755,0.93349427
78,0.8499837,0.8567801,0.8771706,0.8839684,0.8907652,0.8975622,0.90435976,0.9247497,0.9315478,0.9383447
79,0.854828,0.8616242,0.88201565,0.88881254,0.89560974,0.90240616,0.9092032,0.9295948,0.9363911,0.9431884
80,0.85966456,0.8664615,0.88685346,0.89364934,0.9004472,0.9072444,0.9140412,0.9344317,0.9412282,0.94802594
81,0.86450005,0.8712963,0.8916886,0.8984846,0.90528196,0.912079,0.918875,0.9392665,0.9460632,0.95285976
82,0.86932594,0.87612325,0.8965135,0.90331143,0.9101075,0.91690534,0.9237019,0.94409275,0.9508902,0.9576877
83,0.8741474,0.8809441,0.901335,0.90813226,0.9149293,0.9217258,0.92852235,0.9489135,0.9557105,0.9625078
84,0.8789626,0.88575864,0.90614957,0.9129464,0.91974455,0.92654115,0.9333376,0.95372957,0.96052563,0.9673225
85,0.88377124,0.8905679,0.91095906,0.917756,0.92455363,0.9313503,0.9381475,0.9585379,0.9653356,0.97213167
86,0.8885747,0.89537144,0.9157626,0.9225592,0.929357,0.9361536,0.9429507,0.96334165,0.97013766,0.97693646
87,0.89337236,0.9001703,0.92056084,0.92735803,0.93415546,0.9409526,0.9477479,0.96814007,0.9749365,0.9817338
88,0.89816475,0.9049623,0.925353,0.93215066,0.9389475,0.9457438,0.95254153,0.9729323,0.97972786,0.9865259
89,0.9029515,0.90974826,0.93013966,0.93693596,0.94373256,0.9505299,0.9573268,0.97771853,0.98451513,0.99131244
90,0.9077314,0.91452926,0.9349196,0.94171727,0.9485138,0.95531064,0.96210814,0.98249876,0.9892958,0.99609286
91,0.9125069,0.91930294,0.9396946,0.94649124,0.9532882,0.96008617,0.9668833,0.9872739,0.9940709,1.000868
92,0.91727746,0.92407393,0.9444655,0.9512615,0.9580598,0.9648565,0.9716538,0.9920454,0.9988415,1.0056384
93,0.92204046,0.92883825,0.94922847,0.9560259,0.96282303,0.9696203,0.9764173,0.9968082,1.0036044,1.0104024
94,0.92679995,0.9335958,0.95398694,0.9607836,0.9675813,0.97437793,0.9811744,1.0015665,1.0083625,1.0151595
95,0.93155116,0.93834823,0.9587386,0.9655358,0.972333,0.9791297,0.9859272,1.0063173,1.0131145,1.0199114
96,0.9362986,0.9430959,0.9634872,0.9702847,0.97708064,0.9838783,0.99067456,1.0110655,1.0178621,1.0246601
97,0.94103926,0.94783616,0.96822757,0.97502476,0.9818214,0.98861915,0.9954156,1.0158057,1.0226032,1.0294002
98,0.9457762,0.95257425,0.9729641,0.9797611,0.9865589,0.9933551,1.0001523,1.0205433,1.02734,1.0341363
99,0.9505047,0.9573021,0.9776929,0.9844895,0.9912871,0.9980841,1.00488,1.0252719,1.0320691,1.0388649
100,0.9552305,0.9620274,0.982418,0.9892146,0.9960116,1.0028086,1.0096056,1.0299965,1.0367937,1.0435907
